function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achiev,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,text,Y
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"journey is not an ordinary collection of songs. it consists of just one composition, in which russian and bulgarian traditions are blended together in a surprising new way. musical director mikhail alperin combined four folksongs from both russia and bulgaria, which each have their own story to tell. still, together they sound as one.  two of the folk songs (""travelling tartars"" from russia, and ""i was fooling the turkish"" from bulgaria) form the main theme of this 35-minute composition. they are repeated throughout. the repetition combined with the intense sound of both russian vocalist sergey starostin and four bulgarian female vocalists gives journey a strong, meditative quality. it is folk music in it's most pure form - no instruments, just deeply felt stories being told.  the result is not just music to listen to, it is music to 'be' in. mikhail alperin explains: ""when you listen to these songs they slowly become part of your whole being. the repetition pulls you into the music. i think all folk music in the world has this strong, meditative base. it has to do with the basic needs of folk people. they have a strong connection with nature. meditation in the form of prayer - for sun or rain - is part of peasant life. singing repetitive songs also helps them relax after a physical job; it brings them into a trance. they tell stories as part of their cultural tradition, using a meditative, musical basis.  journey was recorded at greyfriars kirk in edinburgh during the edinburgh festival 1999",1
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"i just bought this excellent jazz collection of music, in cd format. vocals are by barbara rosene, on all the songs. this cd is copyright 2003, by stomp off records. if you enjoy jazz, you can't go wrong buying this cd!",0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"good music, quality and disc condition.  its a keeper.",0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i was disappointed with this cd.  it just didn't have the sound that i would identify as christmas music.,1
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i love all the time-life your hit parade cd's because they bring back many good memories from my growing up years.,1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"the cover was right but there was a christmas cd inside, not what i wanted.",0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,great for relaxing at home.,1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excellant cd. very soothing voice and very relaxing. good cd for beginning meditators. i have it on my ipod and use it on the go or in stressful moments.,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"the line, and the cross!.........well done!",1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"we bought this cd after seeing the michael gungor band perform at aquire the fire last year. we love it. the band sings for all ages. i recomend you not only purchase the cd but also, if you get a chance, see them live. it will truely touch you.",1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"some of the earliest pieces of christian music are the various kinds of chant. these hearken back to synagogue singing; there were various kinds of chant, including gregorian, old roman, mozarabic, cistercian and anglican chant. these tend toward the monophonic, singing with a single 'tune' or lone. they are generally without regular beats or set meters. of the different kinds of chant, gregorian is the most famous and popular. when the monks of the monastery of santo domingo de silos topped the charts in the 1990s, there was a flood on the market of the chant, chansons, motets, polyphony and all sorts of other kinds of music.  much of what people took for being 'chant' was not in fact chant at all. however, this disc is pure gregorian chant.  unlike the earlier 'chant' cds (three volumes), this one is not done by the monks of the monastery of santo domingo de silos, but rather by a choral group, schola cantorum of cologne, in germany, under the direction of gabriel maria steinschulte.  there is a difference in tone and feel to this disc; for one thing, the background tone and reverb sounds a bit different.  this was a live recording in st. martin church in cologne, but there is still a bit more of a 'studio' feel to this album.  in some ways, the recording quality is a bit better at times because of this, but one does miss the authenticity of monks whose chant is a daily spiritual practice, rather than a performance.  according to scholar patrick kavanaugh, 'there are no parallels to chant in the history of music in terms of its longevity, importance or influence.' chant is generally without regular beats or meters, so different communities will develop their own sense of the chant. chant can be designated as syllabic or melismatic, meaning that each note will be a different syllable for the former, or extended melodies on the same syllable for the later. most of what is commonly understood as chant is melismatic, and that is what is represented here on this disc.  the chants here are all fairly standard pieces, with magnificat, alleluia, introit, offertory, psalms and responsory settings, including one hymn (hostis herodes impie).  they are selected with ideas of light and advent in mind - in the packaging of the cd, the advent of the millennium, whereas in the chants, they are looking for the light of christ and the advent of the christ child.  this isn't quite the same as the discs by the monks of the monastery of santo domingo de silos, but it is still a wonderful recording.",1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i enjoy beau williams' music. the songs on the cd were clear and sounded great. i would recommend this to everyone.,0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"if you are reading this review and the picture and description of the item being reviewed appears to be an album of spanish art songs rather than selections from ""le nozze di figaro"" from the metropolitan opera, it is because (although i have reported the mix up twice)the staff at amazon continues to say ""no corrections are needed."" brilliant!  the ""great operas at the met"" is a series of  recordings, each highlighting a particular opera, published by the metropolitan opera in conjunction with rca/bmg.  each boxed set has 2 cd's containing excerpts from the opera as sung by artists who sang the particular role at the met. the first cd consists of older excerpts from the earlier part of the xxth century and the second cd has selections from more recent productions. there is also a small booklet of around 70 pages containing a short essay on the history of the opera as produced at the met, very short synopses of the scenes, texts of the excerpts with translations, and around 50 photographs of the singers and sets from the productions.  i have posted an image of the back of the box, showing the selections and artists, on the ""customer image"" selection in the upper left hand corner.  all of the selections are in good sound (i would guess that the earlier ones have been lightly filtered.), and the artists, representing the premier singers of their era, range from very good to great.  if you are familiar with historical opera, you do not need any recommendations for singers like farrar, scotti, de luca, pinza, baccaloni, steber, tajo, de los angeles, siepi and della casa.  if you have not heard the earlier singers, this series is an excellent and relatively inexpensive introduction to them, and i recommend that you give it a hearing - you will not be disappointed.",1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i didn't receive a complete cd. i received a cd with three songs. all the same. i had to return it.,1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a spectacular disc. the extra sounds makes from every track something special and never bored. glad to have this one in my collection.,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,good condition with excellent sound quality.,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"and this year's crud-fest winner, the person who received the most votes from every brain-dead glossy eyed plankton watching ..... who even cares anymore?  yet another drone pulled off the production line, this gimp being another in the long run of inoffensive handsome white boys, aimed primarily at stupid people and, judging by the popularity of this single, there are an awful, awful lot of.  so let's talk about the single. with the exception of the excrement that was last years winner (steve brookstein, currently missing in action - yet another one-hit wonder who we'll never see again) first (and only) solo attempt - the dire phil collins cover, this is easily the worst actual attempt at a song yet.  originally planned for westlife, ""that's my goal"" was panned and rejected by them (them! westlife!) for being too weak, but it sure wasn't weak enough for shayne ward, currently number one for the fourth week running as i type this.  but what does that mean, exactly? i'll tell you - nothing. the general public are such idiots, such pathetic, ""tell us what to buy and we will"" easily led cretins, that they would buy anything after seeing it on a reality program. shayne ward could have released a record of him whistling the marmite theme and it would have gone straight to number one.  and it's going to continue, isn't it? this was a massive hit, the show was a massive hit, so we're going to continue to be bombarded with bland, generic singers and pointless songs like this. if you bought this junk, or if you watched this junk, the curmudgeon holds you personally responsible. you should be ashamed of yourself for bringing yourself down to the gutter masses, watching this easily-digestible pond-life program, and buying its cynical, disgusting products.  one day, i hope to live in a world where television is not swamped by reality television, where tv schedules and budgets are not ruled by programs aimed at the great unwashed, where the charts are not in the vice-like grasp of dire tv talent show winners (and losers). that, ladies and gentlemen, that, is my goal.  the_curmudgeon_hates_you@yahoo.co.uk",0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i liked the beautiful christian songs.  i believe the song arrangements are truly gifted and spirit filled  . the downloading process was easy.,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"great to have this collection again, some of the best timeless classics ever recorded.",1
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"this is my favorite ever!  the samples are so classic taking me back to being a young pup, bridging synaptic gaps that lay open for decades.  the 'cooking with gas' commercial samples and the coca-cola samples were a great ride back to the seventies.  but this is not a 70's hits mix of any sort.  get it, you will love it!!!",1
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,well i see now it does say this is a cd. but i am so dissatisfied. i thought richard would be stretching with me. he isn't at all. i went to his website to let them know how upset i am the emails came back undeliverable.,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"is anything better than a band of young rockers combining grit with sophistication, or raw passion with innate talent?- let alone on their debut release?  new york city's fixer has achieved matching their smoking stage performance in the studio with the lift ep.  the opening riff signals the detonation of an explosive cd.  on every track the peal of titanic guitars and staggering vocals is balanced by the tidal rhythm of exceptional drums and bass.  pervasive throughout, the battering energy & talent of fixer is captured on their impressive lift ep.  get it while you can.",1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,i am fairly new to blues music and chose this because it has well known blues players on it.  these artists are all well known for their amazing talent and make me want more blues in m collection!,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"my six-year-old son loves this cd!  he has played it so much that he has memorized all the songs!  as a musician and theologian, i started paying attention to the musical arrangements and the lyrics. the music is rich, catchy, and fun.  yet, what impacted me the most was the biblical and doctrinal content in each song.  no wonder this cd won the covenant award for ""children's album of the year.""  i'm ordering several of them now for our children's ministry at our church.  if you want fun music and lyrics that your kids will benefit from memorizing, then get this cd today!",1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,track listings:  1. me pilots my ship  2. love will roll the clouds away  3. sing me a song that blesses my soul  4. i never shall forget the day  5. some good of me  6. for the love of me  7. old brush arbor days  8. goodbye to tears  9. show me the way to calvary  10. we'll soon be gone,1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"riverside jazz is in the top 5 percent of my most favorite jazz music.  this cd features good-sounding smooth jazz throughout.  i bought my first copy of it a few years ago at the neighborhood coffee shop and used it on many road trips.  when a defective cd player ruined it, i was so happy and relieved to find a replacement at amazon.com.",0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,was not the same cd as advertised in package but music was good anyway,0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"this is a 10 star cd. this is truly a intimate worship cd. if you buy it, you will truly love it.",1
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"eric michael hopper is an amazing, talented musician. i truly enjoy this cd and i am looking forward to hearing more from him. he has great potential and he is working very hard to pursue his career as a musician. i recommend this cd to everyone! he has a unique sound and i think everyone would really enjoy it!!!",1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"for anyone who has attended this performance, this cd is a wonderful memory. the quality of the recording is outstanding, what more can you say?",0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the music thats on the cd is my the one i ordered,0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i love this group...and i had a record or cassette but it was lost...so it was a great find.  thanks,1
